,Date,Time,User,Message,Year,Month,Day,Words,Word Length,Message Characters,Media
1603,07-08-2018,10:16 AM, Fri M. karthik,🤭🤭🤭,2018,8,7,"['', '']",0,0,FALSE
1604,07-08-2018,10:17 AM, Fri Manoj K,"57 AM - Fri Saikirshna Bingi changed the subject from ""Happy friendship day ❤❤"" to ""CSE""",2018,8,7,"['57', 'AM', 'Fri', 'Saikirshna', 'Bingi', 'changed', 'the', 'subject', 'from', 'Happy', 'friendship', 'day', 'to', 'CSE', '']",13,85,FALSE
1605,07-08-2018,10:17 AM, Fri M. karthik,<Media omitted>,2018,8,7,"['', 'Media', 'omitted', '']",2,12,TRUE
1606,07-08-2018,11:57 AM, Fri Manoj K,Okay 👍👍....,2018,8,7,"['Okay', '']",0,8,FALSE
1607,07-08-2018,PM, Fri M. karthik,32 PM - Fri Ramnarayan Cse changed this group's icon,2018,8,7,"['32', 'PM', 'Fri', 'Ramnarayan', 'Cse', 'changed', 'this', 'group', 's', 'icon']",8,49,FALSE
1608,07-08-2018,PM, Fri M. karthik,"03 AM - Fri Santosh Cse changed the subject from ""CSE"" to ""Happy bday Aavulover boy""",2018,8,7,"['03', 'AM', 'Fri', 'Santosh', 'Cse', 'changed', 'the', 'subject', 'from', 'CSE', 'to', 'Happy', 'bday', 'Aavulover', 'boy', '']",14,81,FALSE
1609,13-07-2018,PM, Fri Manoj K,Happie bday broad com.....hope u have a great with sweapers😎,2018,7,13,"['Happie', 'bday', 'broad', 'com', 'hope', 'u', 'have', 'a', 'great', 'with', 'sweapers', '']",10,57,FALSE
1610,13-07-2018,12:03 AM, Fri M. karthik,Scent patuka povadam marchipoku sumaaaaa😉,2018,7,13,"['Scent', 'patuka', 'povadam', 'marchipoku', 'sumaaaaa', '']",4,38,FALSE
1611,13-07-2018,12:04 AM, Fri Manoj K,Happy bday Ra aavula,2018,7,13,"['Happy', 'bday', 'Ra', 'aavula']",2,17,FALSE
1612,13-07-2018,12:04 AM, Fri Saikirshna Bingi,Vidiki knchm harppic pampu pink aipoindi motham😛,2018,7,13,"['Vidiki', 'knchm', 'harppic', 'pampu', 'pink', 'aipoindi', 'motham', '']",6,45,FALSE
1613,13-07-2018,12:06 AM, Fri M. karthik,Hpy bday avula Sai,2018,7,13,"['Hpy', 'bday', 'avula', 'Sai']",2,15,FALSE
1614,13-07-2018,12:06 AM, Fri Manoj K,🍻🍻🍻🍻,2018,7,13,"['', '']",0,1,FALSE
1615,13-07-2018,12:06 AM, Fri Saikirshna Bingi,Many more happy returns of the dayyyy sai☺🎂,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'dayyyy', 'sai', '']",7,40,FALSE
1616,13-07-2018,12:07 AM, Fri M. karthik,Hapiieeee brthday,2018,7,13,"['Hapiieeee', 'brthday']",0,14,FALSE
1617,13-07-2018,12:07 AM, Fri Manoj K,37 AM - Fri Santosh Cse added Fri Saikiran Cse2,2018,7,13,"['37', 'AM', 'Fri', 'Santosh', 'Cse', 'added', 'Fri', 'Saikiran', 'Cse2']",7,44,FALSE
1618,13-07-2018,12:09 AM, Fri M. karthik,🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂Ne abba,2018,7,13,"['', 'Ne', 'abba']",1,20,FALSE
1619,13-07-2018,12:37 AM, Fri Manoj K,Many more happy returns of the day ra🍰🍗🎂🍻🍺😊,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'ra', '']",7,40,FALSE
1620,13-07-2018,1:13 AM, Fri Manoj K,Happy birthday...,2018,7,13,"['Happy', 'birthday', '']",1,14,FALSE
1621,13-07-2018,6:24 AM, Fri M. karthik,Many more happy returns of the day avula sai,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'avula', 'sai']",7,41,FALSE
1622,13-07-2018,6:28 AM, Fri Jhanaki Ram,Happy birthday ra Sai,2018,7,13,"['Happy', 'birthday', 'ra', 'Sai']",2,18,FALSE
1623,13-07-2018,6:59 AM, Fri M. karthik,Happy birthday Sai,2018,7,13,"['Happy', 'birthday', 'Sai']",1,15,FALSE
1624,13-07-2018,7:47 AM, Fri Jhanaki Ram,Happy birthday sai....,2018,7,13,"['Happy', 'birthday', 'sai', '']",2,19,FALSE
1625,13-07-2018,8:40 AM, Fri M. karthik,Happy birthday ra cows...,2018,7,13,"['Happy', 'birthday', 'ra', 'cows', '']",3,22,FALSE
1626,13-07-2018,8:41 AM, Fri Saikirshna Bingi,Happy birthday avula sai,2018,7,13,"['Happy', 'birthday', 'avula', 'sai']",2,21,FALSE
1627,13-07-2018,8:45 AM, Fri Manoj K,Happy Birthday Sai,2018,7,13,"['Happy', 'Birthday', 'Sai']",1,15,FALSE
1628,13-07-2018,8:56 AM, Fri Saikirshna Bingi,Many more happy returns of the day ra aavula  😅🕺,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'ra', 'aavula', '']",8,45,FALSE
1629,13-07-2018,9:01 AM, Fri M. karthik,Hpy bdy ra sai,2018,7,13,"['Hpy', 'bdy', 'ra', 'sai']",2,11,FALSE
1630,13-07-2018,9:11 AM, Fri Manoj K,Happy birthday Sai,2018,7,13,"['Happy', 'birthday', 'Sai']",1,15,FALSE
1631,13-07-2018,9:16 AM, Fri Saikirshna Bingi,Many more happy returns of the day sai🎂🍰,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'sai', '']",7,37,FALSE
1632,13-07-2018,9:17 AM, Fri Saikirshna Bingi,Happy birthday sai aavula.🐄🐄.......,2018,7,13,"['Happy', 'birthday', 'sai', 'aavula', '']",3,32,FALSE
1633,13-07-2018,9:30 AM, Fri Manoj K,This message was deleted,2018,7,13,"['This', 'message', 'was', 'deleted']",2,21,FALSE
1634,13-07-2018,9:39 AM, Fri Jhanaki Ram,Many more happy returns of the day SAI🎂🎂🍰,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'SAI', '']",7,38,FALSE
1635,13-07-2018,10:16 AM, Fri Saikirshna Bingi,Happy birthday Sai........🎂🎂🎂🎂🎂🎂,2018,7,13,"['Happy', 'birthday', 'Sai', '']",2,29,FALSE
1636,13-07-2018,10:17 AM, Fri Saikirshna Bingi,Many more happy returns of the day Ra Sai....stay happy,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'Ra', 'Sai', 'stay', 'happy']",9,52,FALSE
1637,13-07-2018,10:37 AM, Fri Saikirshna Bingi,Office aipoyaka matter chepu rooii😉,2018,7,13,"['Office', 'aipoyaka', 'matter', 'chepu', 'rooii', '']",4,32,FALSE
1638,13-07-2018,10:39 AM, Fri Jhanaki Ram,Many more happy returns of the day ra avu 🎂🎂🎂,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'ra', 'avu', '']",8,42,FALSE
1639,13-07-2018,PM, Fri Saikirshna Bingi,happy birthday avula sai🎉🎉🎊🎁🎁🎁,2018,7,13,"['happy', 'birthday', 'avula', 'sai', '']",3,27,FALSE
1640,13-07-2018,PM, Abhinav Mississippi,"33 PM - Fri A Sai2 changed the subject from ""Happy bday Aavulover boy"" to ""Happy bday Aavula""",2018,7,13,"['33', 'PM', 'Fri', 'A', 'Sai2', 'changed', 'the', 'subject', 'from', 'Happy', 'bday', 'Aavulover', 'boy', 'to', 'Happy', 'bday', 'Aavula', '']",16,90,FALSE
1641,13-07-2018,PM, Fri Saikirshna Bingi,Hpieeee brthdyyy saii,2018,7,13,"['Hpieeee', 'brthdyyy', 'saii']",1,18,FALSE
1642,13-07-2018,PM, Cse Mounya,"02 PM - Fri Manoj Sirimla changed the subject from ""Happy bday Aavula"" to ""Happy bday Aavula sweeper""",2018,7,13,"['02', 'PM', 'Fri', 'Manoj', 'Sirimla', 'changed', 'the', 'subject', 'from', 'Happy', 'bday', 'Aavula', 'to', 'Happy', 'bday', 'Aavula', 'sweeper', '']",16,98,FALSE
1643,13-07-2018,PM, Cse Srujana,Areyyy needi NV ae change cheskuntaavara,2018,7,13,"['Areyyy', 'needi', 'NV', 'ae', 'change', 'cheskuntaavara']",4,37,FALSE
1644,13-07-2018,PM, Cse Ravali,😜😜👌🏻👌🏻👌🏻,2018,7,13,"['', '']",0,5,FALSE
1645,13-07-2018,PM, Fri Manoj Sirimla,Nen lover boy endi Ra Babu Mari...Ah name ki unna value pothadi ani change chesa,2018,7,13,"['Nen', 'lover', 'boy', 'endi', 'Ra', 'Babu', 'Mari', 'Ah', 'name', 'ki', 'unna', 'value', 'pothadi', 'ani', 'change', 'chesa']",14,77,FALSE
1646,13-07-2018,PM, Cse Deepa,Orey lallla ga 🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂🤦🏻‍♂,2018,7,13,"['Orey', 'lallla', 'ga', '']",2,88,FALSE
1647,13-07-2018,PM, Cse Maheswari,Silent gaa nadipisthavvv kaaa,2018,7,13,"['Silent', 'gaa', 'nadipisthavvv', 'kaaa']",2,26,FALSE
1648,13-07-2018,PM, Fri Santosh Cse,silent ga nadipiyyad ra...urikipisthad motham😳,2018,7,13,"['silent', 'ga', 'nadipiyyad', 'ra', 'urikipisthad', 'motham', '']",5,43,FALSE
1649,13-07-2018,PM, Cse Spandhana,Urkuthaadu silent gaaa,2018,7,13,"['Urkuthaadu', 'silent', 'gaaa']",1,19,FALSE
1650,13-07-2018,PM, Cse Nikila A,😍😍😍,2018,7,13,"['', '']",0,0,FALSE
1651,13-07-2018,PM, Cse Kiranmai,Vad sweeper boy ra babu,2018,7,13,"['Vad', 'sweeper', 'boy', 'ra', 'babu']",3,20,FALSE
1652,13-07-2018,PM, Fri Saikumar Jntu,Lover dorakadam kastamey,2018,7,13,"['Lover', 'dorakadam', 'kastamey']",1,21,FALSE
1653,13-07-2018,PM, Cse Meghana,Many more happy returns of the day raa CR...😍😘🎂🎂👌🏻,2018,7,13,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'raa', 'CR', '']",8,47,FALSE
1654,13-07-2018,PM, Cse Mounika Muniga,Areyyy vaadiki dhorikinaaru raaa,2018,7,13,"['Areyyy', 'vaadiki', 'dhorikinaaru', 'raaa']",2,29,FALSE
1655,13-07-2018,PM, Fri Vishnu Prasad,😰😰😰😰Orey endi Ra ah matalu,2018,7,13,"['', 'Orey', 'endi', 'Ra', 'ah', 'matalu']",4,23,FALSE
1656,13-07-2018,PM, Fri Vikram Cse,Nenem chesina Ra,2018,7,13,"['Nenem', 'chesina', 'Ra']",1,13,FALSE
1657,13-07-2018,PM, Cse Komal,Andaru nijam anukuntaru,2018,7,13,"['Andaru', 'nijam', 'anukuntaru']",1,20,FALSE
1658,13-07-2018,PM, Fri Rajashaker Cse,Nuv em em chesinavoo andariki thelsuu,2018,7,13,"['Nuv', 'em', 'em', 'chesinavoo', 'andariki', 'thelsuu']",4,34,FALSE
1659,13-07-2018,PM, Cse Snigda,Sakkani Pusa lekka cheyaku,2018,7,13,"['Sakkani', 'Pusa', 'lekka', 'cheyaku']",2,23,FALSE
1660,13-07-2018,PM, Cse Manasa,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,2018,7,13,"['', '']",0,7,FALSE
1661,13-07-2018,PM, CseTasleem,😕😕😕😕,2018,7,13,"['', '']",0,1,FALSE
1662,13-07-2018,PM, Krishnakanth_Yachareni,Pls Ra izzat teeyakandi,2018,7,13,"['Pls', 'Ra', 'izzat', 'teeyakandi']",2,20,FALSE
1663,13-07-2018,PM, Cse Ravathi,Arey Bingi nv enduku ra chat chestunav nv kalupu pulihara neku enduku e grup lo,2018,7,13,"['Arey', 'Bingi', 'nv', 'enduku', 'ra', 'chat', 'chestunav', 'nv', 'kalupu', 'pulihara', 'neku', 'enduku', 'e', 'grup', 'lo']",13,76,FALSE
1664,13-07-2018,PM, Fri Ramnarayan Cse,Rey pulihora kaluputhunna naa,2018,7,13,"['Rey', 'pulihora', 'kaluputhunna', 'naa']",2,26,FALSE
1665,13-07-2018,PM, Lalli,I mean matladutunav ani ra,2018,7,13,"['I', 'mean', 'matladutunav', 'ani', 'ra']",3,23,FALSE
1666,13-07-2018,PM, Cse Shirisha,Just frnds tho matladuthunna,2018,7,13,"['Just', 'frnds', 'tho', 'matladuthunna']",2,25,FALSE
1667,13-07-2018,PM, Cse Kiranmai,Ha ady ra adi kani adi ipoyaka edi chai,2018,7,13,"['Ha', 'ady', 'ra', 'adi', 'kani', 'adi', 'ipoyaka', 'edi', 'chai']",7,36,FALSE
1668,13-07-2018,PM, Fri Srinivas Cse,Okay okay leave it,2018,7,13,"['Okay', 'okay', 'leave', 'it']",2,15,FALSE
1669,13-07-2018,PM, Fri M. karthik,😁😁😊,2018,7,13,"['', '']",0,0,FALSE
1670,13-07-2018,PM, Cse Aruna Kumari,Ndkey sweeper aunty ani chepaledh le ra evarki secret ga ney uncham ga😏,2018,7,13,"['Ndkey', 'sweeper', 'aunty', 'ani', 'chepaledh', 'le', 'ra', 'evarki', 'secret', 'ga', 'ney', 'uncham', 'ga', '']",12,68,FALSE
1671,13-07-2018,PM, Cse Shwetha Diploma,Many More Happy Returns Of The Day,2018,7,13,"['Many', 'More', 'Happy', 'Returns', 'Of', 'The', 'Day']",5,31,FALSE
1672,13-07-2018,PM, Cse Kiranmai,🎂🥧🍰,2018,7,13,"['', '']",0,0,FALSE
1673,13-07-2018,PM, Fri Jhanaki Ram,Thanks alot for all your lovely wishes..Thank you so much 😍😍😍😍,2018,7,13,"['Thanks', 'alot', 'for', 'all', 'your', 'lovely', 'wishes', 'Thank', 'you', 'so', 'much', '']",10,59,FALSE
1674,13-07-2018,PM, Fri Saikirshna Bingi,Manchidi raa,2018,7,13,"['Manchidi', 'raa']",0,9,FALSE
1675,13-07-2018,PM, Fri Jhanaki Ram,😍,2018,7,13,"['', '']",0,-2,FALSE
1676,13-07-2018,PM, Fri Saikirshna Bingi,Sweeper aunty Ni kuda vadulthalev aa raa,2018,7,13,"['Sweeper', 'aunty', 'Ni', 'kuda', 'vadulthalev', 'aa', 'raa']",5,37,FALSE
1677,13-07-2018,PM, Fri Jhanaki Ram,Amma thodu pls Ra ...Izzath teeyakandi,2018,7,13,"['Amma', 'thodu', 'pls', 'Ra', 'Izzath', 'teeyakandi']",4,35,FALSE
1678,13-07-2018,PM, Fri Saikirshna Bingi,Izzath aa daani gurinchi manamey matladukovali igaa,2018,7,13,"['Izzath', 'aa', 'daani', 'gurinchi', 'manamey', 'matladukovali', 'igaa']",5,48,FALSE
1679,13-07-2018,PM, Fri Jhanaki Ram,Haa crct a ra neku untay Ga ra Bingi kani vadiki undi Le ra,2018,7,13,"['Haa', 'crct', 'a', 'ra', 'neku', 'untay', 'Ga', 'ra', 'Bingi', 'kani', 'vadiki', 'undi', 'Le', 'ra']",12,56,FALSE
1680,13-07-2018,PM, Fri Jhanaki Ram,//www.instagram.com/p/Bk_yrDiBpGE/?utm_source=ig_share_sheet&igshid=x9s8tw7j8lwa&r=wa1,2018,7,13,"['', 'www', 'instagram', 'com', 'p', 'Bk', 'yrDiBpGE', 'utm', 'source', 'ig', 'share', 'sheet', 'igshid', 'x9s8tw7j8lwa', 'r', 'wa1']",14,83,FALSE
1681,13-07-2018,PM, Fri Saikirshna Bingi,Karthik nuv nannu antav ndhi Ra.,2018,7,13,"['Karthik', 'nuv', 'nannu', 'antav', 'ndhi', 'Ra', '']",5,29,FALSE
1682,13-07-2018,PM, Fri Saikirshna Bingi,Avnaaa,2018,7,13,['Avnaaa'],-1,3,FALSE
1683,13-07-2018,PM, Fri Saikirshna Bingi,Heyy papam bday ra e vaka roju ina vadini happy Ga unchandi ra,2018,7,13,"['Heyy', 'papam', 'bday', 'ra', 'e', 'vaka', 'roju', 'ina', 'vadini', 'happy', 'Ga', 'unchandi', 'ra']",11,59,FALSE
1684,13-07-2018,PM, Fri Jhanaki Ram,Evaru ra vadu,2018,7,13,"['Evaru', 'ra', 'vadu']",1,10,FALSE
1685,13-07-2018,PM, Fri Jhanaki Ram,Vaadiki itla antey happy anta raa,2018,7,13,"['Vaadiki', 'itla', 'antey', 'happy', 'anta', 'raa']",4,30,FALSE
1686,13-07-2018,PM, Fri Manoj Sirimla,Bingi gaani kosama raa,2018,7,13,"['Bingi', 'gaani', 'kosama', 'raa']",2,19,FALSE
1687,13-07-2018,PM, Fri Vishnu Prasad,Aba cha adi em ldu ra vadu papam yadustunadu,2018,7,13,"['Aba', 'cha', 'adi', 'em', 'ldu', 'ra', 'vadu', 'papam', 'yadustunadu']",7,41,FALSE
1688,13-07-2018,PM, Fri A Sai2,Avuna nijam aa naku teliyadhu Ga ra,2018,7,13,"['Avuna', 'nijam', 'aa', 'naku', 'teliyadhu', 'Ga', 'ra']",5,32,FALSE
1689,13-07-2018,PM, Fri Jhanaki Ram,Kadhuu ra Ni pakkana untadu oka yedhava Aavula ani,2018,7,13,"['Kadhuu', 'ra', 'Ni', 'pakkana', 'untadu', 'oka', 'yedhava', 'Aavula', 'ani']",7,47,FALSE
1690,13-07-2018,PM, Fri Saikirshna Bingi,Aadi kosam adhi,2018,7,13,"['Aadi', 'kosam', 'adhi']",1,12,FALSE
1691,13-07-2018,PM, Fri Saikirshna Bingi,Adhem happy raaa,2018,7,13,"['Adhem', 'happy', 'raaa']",1,13,FALSE
1692,13-07-2018,PM, Fri Manoj K,Vadiki ekkada unaru ra pilalu neku itay unaru kani,2018,7,13,"['Vadiki', 'ekkada', 'unaru', 'ra', 'pilalu', 'neku', 'itay', 'unaru', 'kani']",7,47,FALSE
1693,13-07-2018,PM, Cse Ravathi,Aadu antheygaa,2018,7,13,"['Aadu', 'antheygaa']",0,11,FALSE
1694,13-07-2018,PM, Cse Ravathi,Naakedunnaru raa,2018,7,13,"['Naakedunnaru', 'raa']",0,13,FALSE
1695,13-07-2018,PM, Fri Vikram Cse,Haaa haaaa,2018,7,13,"['Haaa', 'haaaa']",0,7,FALSE
1696,13-07-2018,PM, Krishnakanth_Yachareni,Nuv uke ukey anaku Ra,2018,7,13,"['Nuv', 'uke', 'ukey', 'anaku', 'Ra']",3,18,FALSE
1697,13-07-2018,PM, Fri Ramnarayan Cse,Me cls lo uanaru Ga girls,2018,7,13,"['Me', 'cls', 'lo', 'uanaru', 'Ga', 'girls']",4,22,FALSE
1698,13-07-2018,PM, Fri Jhanaki Ram,Evru ra emi,2018,7,13,"['Evru', 'ra', 'emi']",1,8,FALSE
1699,13-07-2018,PM, Cse Ravali,Nenu pulihora jokelu vaddu Ra babu,2018,7,13,"['Nenu', 'pulihora', 'jokelu', 'vaddu', 'Ra', 'babu']",4,31,FALSE
1700,13-07-2018,PM, Fri Santosh Cse,Ivvey jokes antey,2018,7,13,"['Ivvey', 'jokes', 'antey']",1,14,FALSE
1701,13-07-2018,PM, Fri Jhanaki Ram,Arey thappu Ra just frnds vallu,2018,7,13,"['Arey', 'thappu', 'Ra', 'just', 'frnds', 'vallu']",4,28,FALSE
1702,13-07-2018,PM, Fri Jhanaki Ram,Nenu girls unaru Ana kani nv kaluputav ani Ana na chpu,2018,7,13,"['Nenu', 'girls', 'unaru', 'Ana', 'kani', 'nv', 'kaluputav', 'ani', 'Ana', 'na', 'chpu']",9,51,FALSE
1703,13-07-2018,PM, Fri Jhanaki Ram,Nenu em Ana ra...nv em cheyav ra valay antuna ra nv good boy ra,2018,7,13,"['Nenu', 'em', 'Ana', 'ra', 'nv', 'em', 'cheyav', 'ra', 'valay', 'antuna', 'ra', 'nv', 'good', 'boy', 'ra']",13,60,FALSE
1704,13-07-2018,PM, Fri Saikirshna Bingi,Karthik m o antundu nijamaenaaa,2018,7,13,"['Karthik', 'm', 'o', 'antundu', 'nijamaenaaa']",3,28,FALSE
1705,13-07-2018,PM, Fri Jhanaki Ram,Bingi manchi baludu antuna ra,2018,7,13,"['Bingi', 'manchi', 'baludu', 'antuna', 'ra']",3,26,FALSE
1706,13-07-2018,PM, Fri Jhanaki Ram,Emo ra ardam ava lee,2018,7,13,"['Emo', 'ra', 'ardam', 'ava', 'lee']",3,17,FALSE
1707,13-07-2018,PM, Fri Jhanaki Ram,Hoooo Bingi gaani kosam vallae pulihora kalputhaara,2018,7,13,"['Hoooo', 'Bingi', 'gaani', 'kosam', 'vallae', 'pulihora', 'kalputhaara']",5,48,FALSE
1708,13-07-2018,PM, Fri Jhanaki Ram,Arey mi Divya ki chepthaa project kuda cheyadhu Mari nitho,2018,7,13,"['Arey', 'mi', 'Divya', 'ki', 'chepthaa', 'project', 'kuda', 'cheyadhu', 'Mari', 'nitho']",8,55,FALSE
1709,13-07-2018,PM, Fri Jhanaki Ram,Ndhi roooo,2018,7,13,"['Ndhi', 'roooo']",0,7,FALSE
1710,13-07-2018,PM, Fri Jhanaki Ram,Aba sare ra chpukoo nenu single Ga ina chesta ra,2018,7,13,"['Aba', 'sare', 'ra', 'chpukoo', 'nenu', 'single', 'Ga', 'ina', 'chesta', 'ra']",8,45,FALSE
1711,13-07-2018,PM, Fri Jhanaki Ram,Naku evru una leka poyana vaka tay ra,2018,7,13,"['Naku', 'evru', 'una', 'leka', 'poyana', 'vaka', 'tay', 'ra']",6,34,FALSE
1712,13-07-2018,PM, Fri Jhanaki Ram,Chusthunna Anni observe chesthunna eroju nni times ameytho kanapadinavoo,2018,7,13,"['Chusthunna', 'Anni', 'observe', 'chesthunna', 'eroju', 'nni', 'times', 'ameytho', 'kanapadinavoo']",7,69,FALSE
1713,13-07-2018,PM, Fri Srinivas Cse,Edhi edhi Karthik ante,2018,7,13,"['Edhi', 'edhi', 'Karthik', 'ante']",2,19,FALSE
1714,13-07-2018,PM, Fri Jhanaki Ram,Nenu dani tho hahahaa nice joke OK na,2018,7,13,"['Nenu', 'dani', 'tho', 'hahahaa', 'nice', 'joke', 'OK', 'na']",6,34,FALSE
1715,13-07-2018,PM, Fri Srinivas Cse,Arey Manoj miku theliyatle Ra lalla tharwata ikkada Karthik ey Ra pulihora mixing lo,2018,7,13,"['Arey', 'Manoj', 'miku', 'theliyatle', 'Ra', 'lalla', 'tharwata', 'ikkada', 'Karthik', 'ey', 'Ra', 'pulihora', 'mixing', 'lo']",12,81,FALSE
1716,13-07-2018,PM, Fri Srinivas Cse,Haa vadu antay ra Le ra lite Le vadi visyam,2018,7,13,"['Haa', 'vadu', 'antay', 'ra', 'Le', 'ra', 'lite', 'Le', 'vadi', 'visyam']",8,40,FALSE
1717,13-07-2018,PM, Fri Srinivas Cse,Oh avuna Bingi tqq so much ra,2018,7,13,"['Oh', 'avuna', 'Bingi', 'tqq', 'so', 'much', 'ra']",5,26,FALSE
1718,13-07-2018,PM, Fri Jhanaki Ram,Andukay nenay nyt 12 ki vasta htsl ki and restaurants lo tinta kadha,2018,7,13,"['Andukay', 'nenay', 'nyt', '12', 'ki', 'vasta', 'htsl', 'ki', 'and', 'restaurants', 'lo', 'tinta', 'kadha']",11,65,FALSE
1719,13-07-2018,PM, Fri Jhanaki Ram,Haaa annadu ekkada unnapudaee pogaanae pulihora kalapaali ani,2018,7,13,"['Haaa', 'annadu', 'ekkada', 'unnapudaee', 'pogaanae', 'pulihora', 'kalapaali', 'ani']",6,58,FALSE
1720,13-07-2018,PM, Fri Srinivas Cse,😊😊😊,2018,7,13,"['', '']",0,0,FALSE
1721,13-07-2018,PM, Fri Jhanaki Ram,Haa kani a chance ledu Le ra ekkada,2018,7,13,"['Haa', 'kani', 'a', 'chance', 'ledu', 'Le', 'ra', 'ekkada']",6,32,FALSE
1722,13-07-2018,PM, Fri Srinivas Cse,Arey vallaki send off ivvadaniki poyinam raa,2018,7,13,"['Arey', 'vallaki', 'send', 'off', 'ivvadaniki', 'poyinam', 'raa']",5,41,FALSE
1723,13-07-2018,PM, Fri Srinivas Cse,Haa telusthundi laee,2018,7,13,"['Haa', 'telusthundi', 'laee']",1,17,FALSE
1724,13-07-2018,PM, Fri M. karthik,Haa gud,2018,7,13,"['Haa', 'gud']",0,4,FALSE
1725,13-07-2018,PM, Cse Nikila A,Haa telusu Ga itay OK,2018,7,13,"['Haa', 'telusu', 'Ga', 'itay', 'OK']",3,18,FALSE
1726,13-07-2018,PM, Cse Shirisha,Pulihora konchem manchiga kalpu,2018,7,13,"['Pulihora', 'konchem', 'manchiga', 'kalpu']",2,28,FALSE
1727,13-07-2018,PM, Cse Kiranmai,Nachitay chesta ady,2018,7,13,"['Nachitay', 'chesta', 'ady']",1,16,FALSE
1728,13-07-2018,PM, Abhinav Mississippi,Aeppud chpthunav good news,2018,7,13,"['Aeppud', 'chpthunav', 'good', 'news']",2,23,FALSE
1729,13-07-2018,PM, Cse Deepa,Nka 5 yrs taravatha,2018,7,13,"['Nka', '5', 'yrs', 'taravatha']",2,16,FALSE
1730,13-07-2018,PM, Cse Snigda,Neeku aeppudu nachutaru  raa babu,2018,7,13,"['Neeku', 'aeppudu', 'nachutaru', 'raa', 'babu']",3,30,FALSE
1731,13-07-2018,PM, Cse Mounya,Emo,2018,7,13,['Emo'],-1,0,FALSE
1732,13-07-2018,PM, Fri Rajashaker Cse,Nv set chai ra leka potay mare,2018,7,13,"['Nv', 'set', 'chai', 'ra', 'leka', 'potay', 'mare']",5,27,FALSE
1733,13-07-2018,PM, Cse Shwetha Diploma,Apud nduk raaa ekaaa,2018,7,13,"['Apud', 'nduk', 'raaa', 'ekaaa']",2,17,FALSE
1734,13-07-2018,PM, Fri Manoj Sirimla,Direct marriage a,2018,7,13,"['Direct', 'marriage', 'a']",1,14,FALSE
1735,13-07-2018,PM, Lalli,Mem neeku set chesae anthaa vaadini kaadu,2018,7,13,"['Mem', 'neeku', 'set', 'chesae', 'anthaa', 'vaadini', 'kaadu']",5,38,FALSE
1736,13-07-2018,PM, CseTasleem,Set cheyamantey I am ready chala mandhi waiting ikkada,2018,7,13,"['Set', 'cheyamantey', 'I', 'am', 'ready', 'chala', 'mandhi', 'waiting', 'ikkada']",7,51,FALSE
1737,13-07-2018,PM, Cse Maheswari,Avuna itay kam Ga undu,2018,7,13,"['Avuna', 'itay', 'kam', 'Ga', 'undu']",3,19,FALSE
1738,13-07-2018,PM, Fri A Sai2,Hmm,2018,7,13,['Hmm'],-1,0,FALSE
1739,13-07-2018,PM, Fri Saikumar Jntu,Nikosam Ni style ki fidaa aythunru day by day,2018,7,13,"['Nikosam', 'Ni', 'style', 'ki', 'fidaa', 'aythunru', 'day', 'by', 'day']",7,42,FALSE
1740,13-07-2018,PM, Cse Spandhana,Ha chai ra Leka potay neku unday nka,2018,7,13,"['Ha', 'chai', 'ra', 'Leka', 'potay', 'neku', 'unday', 'nka']",6,33,FALSE
1741,13-07-2018,PM, Fri M. karthik,Unda,2018,7,13,['Unda'],-1,1,FALSE
1742,13-07-2018,PM, Fri Saikirshna Bingi,Itay njy chesuko,2018,7,13,"['Itay', 'njy', 'chesuko']",1,13,FALSE
1743,13-07-2018,PM, Fri M. karthik,NV laenidi m njoy raaa,2018,7,13,"['NV', 'laenidi', 'm', 'njoy', 'raaa']",3,19,FALSE
1744,13-07-2018,PM, Fri Vikram Cse,Naakae kaadu,2018,7,13,"['Naakae', 'kaadu']",0,9,FALSE
1745,13-07-2018,PM, Fri Saikirshna Bingi,😁😁,2018,7,13,"['', '']",0,-1,FALSE
1746,13-07-2018,PM, Cse Mounika Muniga,m pani ledha ra meeku😜,2018,7,13,"['m', 'pani', 'ledha', 'ra', 'meeku', '']",4,19,FALSE
